TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE
CORE,DIM_IDLS,PROGRAM_ID,TEXT
CORE,DIM_IDLS,IDL,VARIANT
CORE,DIM_IDLS,IDL_HASH,TEXT
CORE,DIM_IDLS,IS_VALID,BOOLEAN
CORE,DIM_IDLS,SUBMITTED_BY,TEXT
CORE,DIM_IDLS,DATE_SUBMITTED,TIMESTAMP_NTZ
CORE,DIM_IDLS,FIRST_BLOCK_ID,NUMBER
CORE,DIM_IDLS,EARLIEST_DECODED_BLOCK,NUMBER
CORE,DIM_IDLS,BACKFILL_STATUS,TEXT
CORE,DIM_IDLS,DIM_IDLS_ID,TEXT
CORE,DIM_IDLS,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
CORE,DIM_IDLS,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
CORE,DIM_LABELS,BLOCKCHAIN,TEXT
CORE,DIM_LABELS,CREATOR,TEXT
CORE,DIM_LABELS,ADDRESS,TEXT
CORE,DIM_LABELS,LABEL_TYPE,TEXT
CORE,DIM_LABELS,LABEL_SUBTYPE,TEXT
CORE,DIM_LABELS,LABEL,TEXT
CORE,DIM_LABELS,ADDRESS_NAME,TEXT
CORE,DIM_LABELS,DIM_LABELS_ID,TEXT
CORE,DIM_LABELS,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
CORE,DIM_LABELS,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
CORE,EZ_EVENTS_DECODED,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
CORE,EZ_EVENTS_DECODED,BLOCK_ID,NUMBER
CORE,EZ_EVENTS_DECODED,TX_ID,TEXT
CORE,EZ_EVENTS_DECODED,SIGNERS,ARRAY
CORE,EZ_EVENTS_DECODED,SUCCEEDED,BOOLEAN
CORE,EZ_EVENTS_DECODED,INDEX,NUMBER
CORE,EZ_EVENTS_DECODED,INNER_INDEX,NUMBER
CORE,EZ_EVENTS_DECODED,EVENT_TYPE,TEXT
CORE,EZ_EVENTS_DECODED,PROGRAM_ID,TEXT
CORE,EZ_EVENTS_DECODED,DECODED_INSTRUCTION,VARIANT
CORE,EZ_EVENTS_DECODED,DECODED_ACCOUNTS,ARRAY
CORE,EZ_EVENTS_DECODED,DECODED_ARGS,VARIANT
CORE,EZ_EVENTS_DECODED,DECODING_ERROR,TEXT
CORE,EZ_EVENTS_DECODED,EZ_EVENTS_DECODED_ID,TEXT
CORE,EZ_EVENTS_DECODED,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
CORE,EZ_EVENTS_DECODED,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
CORE,EZ_SIGNERS,SIGNER,TEXT
CORE,EZ_SIGNERS,FIRST_TX_DATE,DATE
CORE,EZ_SIGNERS,FIRST_PROGRAM_ID,TEXT
CORE,EZ_SIGNERS,LAST_TX_DATE,DATE
CORE,EZ_SIGNERS,LAST_PROGRAM_ID,TEXT
CORE,EZ_SIGNERS,NUM_DAYS_ACTIVE,NUMBER
CORE,EZ_SIGNERS,NUM_TXS,NUMBER
CORE,EZ_SIGNERS,TOTAL_FEES,NUMBER
CORE,EZ_SIGNERS,PROGRAMS_USED,ARRAY
CORE,EZ_SIGNERS,EZ_SIGNERS_ID,TEXT
CORE,EZ_SIGNERS,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
CORE,EZ_SIGNERS,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_BLOCKS,BLOCK_ID,NUMBER
CORE,FACT_BLOCKS,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_BLOCKS,NETWORK,TEXT
CORE,FACT_BLOCKS,CHAIN_ID,TEXT
CORE,FACT_BLOCKS,BLOCK_HEIGHT,VARIANT
CORE,FACT_BLOCKS,BLOCK_HASH,TEXT
CORE,FACT_BLOCKS,PREVIOUS_BLOCK_ID,VARIANT
CORE,FACT_BLOCKS,PREVIOUS_BLOCK_HASH,TEXT
CORE,FACT_BLOCKS,FACT_BLOCKS_ID,TEXT
CORE,FACT_BLOCKS,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_BLOCKS,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_DECODED_INSTRUCTIONS,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_DECODED_INSTRUCTIONS,BLOCK_ID,NUMBER
CORE,FACT_DECODED_INSTRUCTIONS,TX_ID,TEXT
CORE,FACT_DECODED_INSTRUCTIONS,SIGNERS,ARRAY
CORE,FACT_DECODED_INSTRUCTIONS,INDEX,NUMBER
CORE,FACT_DECODED_INSTRUCTIONS,INNER_INDEX,NUMBER
CORE,FACT_DECODED_INSTRUCTIONS,PROGRAM_ID,TEXT
CORE,FACT_DECODED_INSTRUCTIONS,EVENT_TYPE,TEXT
CORE,FACT_DECODED_INSTRUCTIONS,DECODED_INSTRUCTION,VARIANT
CORE,FACT_DECODED_INSTRUCTIONS,FACT_DECODED_INSTRUCTIONS_ID,TEXT
CORE,FACT_DECODED_INSTRUCTIONS,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_DECODED_INSTRUCTIONS,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_EVENTS,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_EVENTS,BLOCK_ID,NUMBER
CORE,FACT_EVENTS,TX_ID,TEXT
CORE,FACT_EVENTS,SIGNERS,ARRAY
CORE,FACT_EVENTS,SUCCEEDED,BOOLEAN
CORE,FACT_EVENTS,INDEX,NUMBER
CORE,FACT_EVENTS,EVENT_TYPE,TEXT
CORE,FACT_EVENTS,PROGRAM_ID,TEXT
CORE,FACT_EVENTS,INSTRUCTION,VARIANT
CORE,FACT_EVENTS,INNER_INSTRUCTION,VARIANT
CORE,FACT_EVENTS,FACT_EVENTS_ID,TEXT
CORE,FACT_EVENTS,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_EVENTS,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_EVENTS_INNER,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_EVENTS_INNER,BLOCK_ID,NUMBER
CORE,FACT_EVENTS_INNER,TX_ID,TEXT
CORE,FACT_EVENTS_INNER,SIGNERS,ARRAY
CORE,FACT_EVENTS_INNER,SUCCEEDED,BOOLEAN
CORE,FACT_EVENTS_INNER,INSTRUCTION_INDEX,NUMBER
CORE,FACT_EVENTS_INNER,INNER_INDEX,NUMBER
CORE,FACT_EVENTS_INNER,INSTRUCTION_PROGRAM_ID,TEXT
CORE,FACT_EVENTS_INNER,PROGRAM_ID,TEXT
CORE,FACT_EVENTS_INNER,EVENT_TYPE,TEXT
CORE,FACT_EVENTS_INNER,INSTRUCTION,VARIANT
CORE,FACT_EVENTS_INNER,_INSERTED_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_EVENTS_INNER,FACT_EVENTS_INNER_ID,TEXT
CORE,FACT_EVENTS_INNER,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_EVENTS_INNER,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_SOL_BALANCES,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_SOL_BALANCES,BLOCK_ID,NUMBER
CORE,FACT_SOL_BALANCES,TX_ID,TEXT
CORE,FACT_SOL_BALANCES,SUCCEEDED,BOOLEAN
CORE,FACT_SOL_BALANCES,ACCOUNT_ADDRESS,TEXT
CORE,FACT_SOL_BALANCES,MINT,TEXT
CORE,FACT_SOL_BALANCES,OWNER,TEXT
CORE,FACT_SOL_BALANCES,PRE_BALANCE,FLOAT
CORE,FACT_SOL_BALANCES,BALANCE,FLOAT
CORE,FACT_SOL_BALANCES,FACT_SOL_BALANCES_ID,TEXT
CORE,FACT_SOL_BALANCES,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_SOL_BALANCES,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_SOL_BALANCES,TX_INDEX,NUMBER
CORE,FACT_TOKEN_ACCOUNT_OWNERS,ACCOUNT_ADDRESS,TEXT
CORE,FACT_TOKEN_ACCOUNT_OWNERS,OWNER,TEXT
CORE,FACT_TOKEN_ACCOUNT_OWNERS,START_BLOCK_ID,NUMBER
CORE,FACT_TOKEN_ACCOUNT_OWNERS,END_BLOCK_ID,NUMBER
CORE,FACT_TOKEN_ACCOUNT_OWNERS,FACT_TOKEN_ACCOUNT_OWNERS_ID,TEXT
CORE,FACT_TOKEN_ACCOUNT_OWNERS,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_TOKEN_ACCOUNT_OWNERS,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_TOKEN_BALANCES,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_TOKEN_BALANCES,BLOCK_ID,NUMBER
CORE,FACT_TOKEN_BALANCES,TX_ID,TEXT
CORE,FACT_TOKEN_BALANCES,SUCCEEDED,BOOLEAN
CORE,FACT_TOKEN_BALANCES,ACCOUNT_ADDRESS,TEXT
CORE,FACT_TOKEN_BALANCES,MINT,TEXT
CORE,FACT_TOKEN_BALANCES,OWNER,TEXT
CORE,FACT_TOKEN_BALANCES,PRE_BALANCE,FLOAT
CORE,FACT_TOKEN_BALANCES,BALANCE,FLOAT
CORE,FACT_TOKEN_BALANCES,FACT_TOKEN_BALANCES_ID,TEXT
CORE,FACT_TOKEN_BALANCES,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_TOKEN_BALANCES,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_TOKEN_BALANCES,TX_INDEX,NUMBER
CORE,FACT_TRANSACTIONS,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_TRANSACTIONS,BLOCK_ID,NUMBER
CORE,FACT_TRANSACTIONS,TX_ID,TEXT
CORE,FACT_TRANSACTIONS,RECENT_BLOCK_HASH,TEXT
CORE,FACT_TRANSACTIONS,SIGNERS,ARRAY
CORE,FACT_TRANSACTIONS,FEE,NUMBER
CORE,FACT_TRANSACTIONS,SUCCEEDED,BOOLEAN
CORE,FACT_TRANSACTIONS,ACCOUNT_KEYS,ARRAY
CORE,FACT_TRANSACTIONS,PRE_BALANCES,ARRAY
CORE,FACT_TRANSACTIONS,POST_BALANCES,ARRAY
CORE,FACT_TRANSACTIONS,PRE_TOKEN_BALANCES,ARRAY
CORE,FACT_TRANSACTIONS,POST_TOKEN_BALANCES,ARRAY
CORE,FACT_TRANSACTIONS,INSTRUCTIONS,ARRAY
CORE,FACT_TRANSACTIONS,INNER_INSTRUCTIONS,ARRAY
CORE,FACT_TRANSACTIONS,LOG_MESSAGES,ARRAY
CORE,FACT_TRANSACTIONS,UNITS_CONSUMED,NUMBER
CORE,FACT_TRANSACTIONS,UNITS_LIMIT,NUMBER
CORE,FACT_TRANSACTIONS,TX_SIZE,NUMBER
CORE,FACT_TRANSACTIONS,TX_INDEX,NUMBER
CORE,FACT_TRANSACTIONS,FACT_TRANSACTIONS_ID,TEXT
CORE,FACT_TRANSACTIONS,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_TRANSACTIONS,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_TRANSFERS,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_TRANSFERS,BLOCK_ID,NUMBER
CORE,FACT_TRANSFERS,TX_ID,TEXT
CORE,FACT_TRANSFERS,INDEX,TEXT
CORE,FACT_TRANSFERS,TX_FROM,TEXT
CORE,FACT_TRANSFERS,TX_TO,TEXT
CORE,FACT_TRANSFERS,AMOUNT,FLOAT
CORE,FACT_TRANSFERS,MINT,TEXT
CORE,FACT_TRANSFERS,FACT_TRANSFERS_ID,TEXT
CORE,FACT_TRANSFERS,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
CORE,FACT_TRANSFERS,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
DEFI,EZ_DEX_SWAPS,SWAP_PROGRAM,TEXT
DEFI,EZ_DEX_SWAPS,BLOCK_ID,NUMBER
DEFI,EZ_DEX_SWAPS,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
DEFI,EZ_DEX_SWAPS,TX_ID,TEXT
DEFI,EZ_DEX_SWAPS,PROGRAM_ID,TEXT
DEFI,EZ_DEX_SWAPS,SWAPPER,TEXT
DEFI,EZ_DEX_SWAPS,SWAP_FROM_MINT,TEXT
DEFI,EZ_DEX_SWAPS,SWAP_FROM_SYMBOL,TEXT
DEFI,EZ_DEX_SWAPS,SWAP_FROM_AMOUNT,FLOAT
DEFI,EZ_DEX_SWAPS,SWAP_FROM_AMOUNT_USD,FLOAT
DEFI,EZ_DEX_SWAPS,SWAP_TO_MINT,TEXT
DEFI,EZ_DEX_SWAPS,SWAP_TO_SYMBOL,TEXT
DEFI,EZ_DEX_SWAPS,SWAP_TO_AMOUNT,FLOAT
DEFI,EZ_DEX_SWAPS,SWAP_TO_AMOUNT_USD,FLOAT
DEFI,EZ_DEX_SWAPS,_LOG_ID,TEXT
DEFI,EZ_DEX_SWAPS,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
DEFI,EZ_DEX_SWAPS,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
DEFI,EZ_DEX_SWAPS,EZ_SWAPS_ID,TEXT
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,BLOCK_ID,NUMBER
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,TX_ID,TEXT
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,INDEX,NUMBER
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,INNER_INDEX,NUMBER
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,ACTION_TYPE,TEXT
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,PROVIDER_ADDRESS,TEXT
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,TOKEN_A_MINT,TEXT
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,TOKEN_A_SYMBOL,TEXT
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,TOKEN_A_AMOUNT,FLOAT
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,TOKEN_A_AMOUNT_USD,NUMBER
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,TOKEN_B_MINT,TEXT
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,TOKEN_B_SYMBOL,TEXT
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,TOKEN_B_AMOUNT,FLOAT
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,TOKEN_B_AMOUNT_USD,NUMBER
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,TOKEN_C_MINT,TEXT
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,TOKEN_C_SYMBOL,TEXT
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,TOKEN_C_AMOUNT,FLOAT
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,TOKEN_C_AMOUNT_USD,NUMBER
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,TOKEN_D_MINT,TEXT
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,TOKEN_D_SYMBOL,TEXT
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,TOKEN_D_AMOUNT,FLOAT
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,TOKEN_D_AMOUNT_USD,NUMBER
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,POOL_ADDRESS,TEXT
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,POOL_NAME,TEXT
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,PROGRAM_ID,TEXT
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,PLATFORM,TEXT
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,EZ_LIQUIDITY_POOL_ACTIONS_ID,TEXT
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
DEFI,EZ_LIQUIDITY_POOL_ACTIONS,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
DEFI,FACT_BRIDGE_ACTIVITY,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
DEFI,FACT_BRIDGE_ACTIVITY,BLOCK_ID,NUMBER
DEFI,FACT_BRIDGE_ACTIVITY,TX_ID,TEXT
DEFI,FACT_BRIDGE_ACTIVITY,SUCCEEDED,BOOLEAN
DEFI,FACT_BRIDGE_ACTIVITY,INDEX,NUMBER
DEFI,FACT_BRIDGE_ACTIVITY,PROGRAM_ID,TEXT
DEFI,FACT_BRIDGE_ACTIVITY,PLATFORM,TEXT
DEFI,FACT_BRIDGE_ACTIVITY,DIRECTION,TEXT
DEFI,FACT_BRIDGE_ACTIVITY,USER_ADDRESS,TEXT
DEFI,FACT_BRIDGE_ACTIVITY,AMOUNT,FLOAT
DEFI,FACT_BRIDGE_ACTIVITY,MINT,TEXT
DEFI,FACT_BRIDGE_ACTIVITY,FACT_BRIDGE_ACTIVITY_ID,TEXT
DEFI,FACT_BRIDGE_ACTIVITY,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
DEFI,FACT_BRIDGE_ACTIVITY,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
DEFI,FACT_STAKE_POOL_ACTIONS,STAKE_POOL_NAME,TEXT
DEFI,FACT_STAKE_POOL_ACTIONS,TX_ID,TEXT
DEFI,FACT_STAKE_POOL_ACTIONS,BLOCK_ID,NUMBER
DEFI,FACT_STAKE_POOL_ACTIONS,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
DEFI,FACT_STAKE_POOL_ACTIONS,INDEX,NUMBER
DEFI,FACT_STAKE_POOL_ACTIONS,SUCCEEDED,BOOLEAN
DEFI,FACT_STAKE_POOL_ACTIONS,ACTION,TEXT
DEFI,FACT_STAKE_POOL_ACTIONS,ADDRESS,TEXT
DEFI,FACT_STAKE_POOL_ACTIONS,STAKE_POOL,TEXT
DEFI,FACT_STAKE_POOL_ACTIONS,AMOUNT,VARIANT
DEFI,FACT_STAKE_POOL_ACTIONS,TOKEN,TEXT
DEFI,FACT_STAKE_POOL_ACTIONS,FACT_STAKE_POOL_ACTIONS_ID,TEXT
DEFI,FACT_STAKE_POOL_ACTIONS,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
DEFI,FACT_STAKE_POOL_ACTIONS,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
DEFI,FACT_SWAPS,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
DEFI,FACT_SWAPS,BLOCK_ID,NUMBER
DEFI,FACT_SWAPS,TX_ID,TEXT
DEFI,FACT_SWAPS,SUCCEEDED,BOOLEAN
DEFI,FACT_SWAPS,SWAPPER,TEXT
DEFI,FACT_SWAPS,SWAP_FROM_AMOUNT,FLOAT
DEFI,FACT_SWAPS,SWAP_FROM_MINT,TEXT
DEFI,FACT_SWAPS,SWAP_TO_AMOUNT,FLOAT
DEFI,FACT_SWAPS,SWAP_TO_MINT,TEXT
DEFI,FACT_SWAPS,PROGRAM_ID,TEXT
DEFI,FACT_SWAPS,SWAP_PROGRAM,TEXT
DEFI,FACT_SWAPS,_LOG_ID,TEXT
DEFI,FACT_SWAPS,FACT_SWAPS_ID,TEXT
DEFI,FACT_SWAPS,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
DEFI,FACT_SWAPS,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
DEFI,FACT_SWAPS_JUPITER_INNER,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
DEFI,FACT_SWAPS_JUPITER_INNER,BLOCK_ID,NUMBER
DEFI,FACT_SWAPS_JUPITER_INNER,TX_ID,TEXT
DEFI,FACT_SWAPS_JUPITER_INNER,INDEX,NUMBER
DEFI,FACT_SWAPS_JUPITER_INNER,INNER_INDEX,NUMBER
DEFI,FACT_SWAPS_JUPITER_INNER,SWAP_INDEX,NUMBER
DEFI,FACT_SWAPS_JUPITER_INNER,SUCCEEDED,BOOLEAN
DEFI,FACT_SWAPS_JUPITER_INNER,SWAPPER,TEXT
DEFI,FACT_SWAPS_JUPITER_INNER,SWAP_FROM_MINT,TEXT
DEFI,FACT_SWAPS_JUPITER_INNER,SWAP_FROM_AMOUNT,FLOAT
DEFI,FACT_SWAPS_JUPITER_INNER,SWAP_TO_MINT,TEXT
DEFI,FACT_SWAPS_JUPITER_INNER,SWAP_TO_AMOUNT,FLOAT
DEFI,FACT_SWAPS_JUPITER_INNER,SWAP_PROGRAM_ID,TEXT
DEFI,FACT_SWAPS_JUPITER_INNER,AGGREGATOR_PROGRAM_ID,TEXT
DEFI,FACT_SWAPS_JUPITER_INNER,FACT_SWAPS_JUPITER_INNER_ID,TEXT
DEFI,FACT_SWAPS_JUPITER_INNER,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
DEFI,FACT_SWAPS_JUPITER_INNER,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
DEFI,FACT_SWAPS_JUPITER_SUMMARY,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
DEFI,FACT_SWAPS_JUPITER_SUMMARY,BLOCK_ID,NUMBER
DEFI,FACT_SWAPS_JUPITER_SUMMARY,TX_ID,TEXT
DEFI,FACT_SWAPS_JUPITER_SUMMARY,INDEX,NUMBER
DEFI,FACT_SWAPS_JUPITER_SUMMARY,INNER_INDEX,NUMBER
DEFI,FACT_SWAPS_JUPITER_SUMMARY,SWAP_INDEX,NUMBER
DEFI,FACT_SWAPS_JUPITER_SUMMARY,SUCCEEDED,BOOLEAN
DEFI,FACT_SWAPS_JUPITER_SUMMARY,SWAPPER,TEXT
DEFI,FACT_SWAPS_JUPITER_SUMMARY,SWAP_FROM_MINT,TEXT
DEFI,FACT_SWAPS_JUPITER_SUMMARY,SWAP_FROM_AMOUNT,FLOAT
DEFI,FACT_SWAPS_JUPITER_SUMMARY,SWAP_TO_MINT,TEXT
DEFI,FACT_SWAPS_JUPITER_SUMMARY,SWAP_TO_AMOUNT,FLOAT
DEFI,FACT_SWAPS_JUPITER_SUMMARY,PROGRAM_ID,TEXT
DEFI,FACT_SWAPS_JUPITER_SUMMARY,IS_DCA_SWAP,BOOLEAN
DEFI,FACT_SWAPS_JUPITER_SUMMARY,DCA_REQUESTER,TEXT
DEFI,FACT_SWAPS_JUPITER_SUMMARY,IS_LIMIT_SWAP,BOOLEAN
DEFI,FACT_SWAPS_JUPITER_SUMMARY,LIMIT_REQUESTER,TEXT
DEFI,FACT_SWAPS_JUPITER_SUMMARY,FACT_SWAPS_JUPITER_SUMMARY_ID,TEXT
DEFI,FACT_SWAPS_JUPITER_SUMMARY,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
DEFI,FACT_SWAPS_JUPITER_SUMMARY,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
DEFI,FACT_TOKEN_BURN_ACTIONS,BLOCK_ID,NUMBER
DEFI,FACT_TOKEN_BURN_ACTIONS,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
DEFI,FACT_TOKEN_BURN_ACTIONS,TX_ID,TEXT
DEFI,FACT_TOKEN_BURN_ACTIONS,SUCCEEDED,BOOLEAN
DEFI,FACT_TOKEN_BURN_ACTIONS,INDEX,NUMBER
DEFI,FACT_TOKEN_BURN_ACTIONS,INNER_INDEX,NUMBER
DEFI,FACT_TOKEN_BURN_ACTIONS,EVENT_TYPE,TEXT
DEFI,FACT_TOKEN_BURN_ACTIONS,MINT,TEXT
DEFI,FACT_TOKEN_BURN_ACTIONS,BURN_AMOUNT,NUMBER
DEFI,FACT_TOKEN_BURN_ACTIONS,BURN_AUTHORITY,TEXT
DEFI,FACT_TOKEN_BURN_ACTIONS,TOKEN_ACCOUNT,TEXT
DEFI,FACT_TOKEN_BURN_ACTIONS,SIGNERS,TEXT
DEFI,FACT_TOKEN_BURN_ACTIONS,DECIMAL,NUMBER
DEFI,FACT_TOKEN_BURN_ACTIONS,MINT_STANDARD_TYPE,TEXT
DEFI,FACT_TOKEN_BURN_ACTIONS,FACT_TOKEN_BURN_ACTIONS_ID,TEXT
DEFI,FACT_TOKEN_BURN_ACTIONS,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
DEFI,FACT_TOKEN_BURN_ACTIONS,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
DEFI,FACT_TOKEN_MINT_ACTIONS,BLOCK_ID,NUMBER
DEFI,FACT_TOKEN_MINT_ACTIONS,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
DEFI,FACT_TOKEN_MINT_ACTIONS,TX_ID,TEXT
DEFI,FACT_TOKEN_MINT_ACTIONS,SUCCEEDED,BOOLEAN
DEFI,FACT_TOKEN_MINT_ACTIONS,INDEX,NUMBER
DEFI,FACT_TOKEN_MINT_ACTIONS,INNER_INDEX,NUMBER
DEFI,FACT_TOKEN_MINT_ACTIONS,EVENT_TYPE,TEXT
DEFI,FACT_TOKEN_MINT_ACTIONS,MINT,TEXT
DEFI,FACT_TOKEN_MINT_ACTIONS,MINT_AMOUNT,NUMBER
DEFI,FACT_TOKEN_MINT_ACTIONS,MINT_AUTHORITY,TEXT
DEFI,FACT_TOKEN_MINT_ACTIONS,TOKEN_ACCOUNT,TEXT
DEFI,FACT_TOKEN_MINT_ACTIONS,SIGNERS,TEXT
DEFI,FACT_TOKEN_MINT_ACTIONS,DECIMAL,NUMBER
DEFI,FACT_TOKEN_MINT_ACTIONS,MINT_STANDARD_TYPE,TEXT
DEFI,FACT_TOKEN_MINT_ACTIONS,FACT_TOKEN_MINT_ACTIONS_ID,TEXT
DEFI,FACT_TOKEN_MINT_ACTIONS,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
DEFI,FACT_TOKEN_MINT_ACTIONS,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
GOV,DIM_EPOCH,EPOCH,NUMBER
GOV,DIM_EPOCH,START_BLOCK,NUMBER
GOV,DIM_EPOCH,END_BLOCK,NUMBER
GOV,DIM_EPOCH,DIM_EPOCH_ID,TEXT
GOV,DIM_EPOCH,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
GOV,DIM_EPOCH,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
GOV,EZ_STAKING_LP_ACTIONS,BLOCK_ID,NUMBER
GOV,EZ_STAKING_LP_ACTIONS,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
GOV,EZ_STAKING_LP_ACTIONS,TX_ID,TEXT
GOV,EZ_STAKING_LP_ACTIONS,SUCCEEDED,BOOLEAN
GOV,EZ_STAKING_LP_ACTIONS,INDEX,NUMBER
GOV,EZ_STAKING_LP_ACTIONS,INNER_INDEX,NUMBER
GOV,EZ_STAKING_LP_ACTIONS,EVENT_TYPE,TEXT
GOV,EZ_STAKING_LP_ACTIONS,SIGNERS,ARRAY
GOV,EZ_STAKING_LP_ACTIONS,STAKE_AUTHORITY,TEXT
GOV,EZ_STAKING_LP_ACTIONS,WITHDRAW_AUTHORITY,TEXT
GOV,EZ_STAKING_LP_ACTIONS,STAKE_ACCOUNT,TEXT
GOV,EZ_STAKING_LP_ACTIONS,STAKE_ACTIVE,BOOLEAN
GOV,EZ_STAKING_LP_ACTIONS,PRE_TX_STAKED_BALANCE,NUMBER
GOV,EZ_STAKING_LP_ACTIONS,POST_TX_STAKED_BALANCE,NUMBER
GOV,EZ_STAKING_LP_ACTIONS,WITHDRAW_AMOUNT,NUMBER
